gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
4879,94,2014,2015-04-29 19:45:00,a,1,1.01853,12,4,6,10.5714,14,7,4.0,0,D
4880,108,2014,2015-04-30 19:45:00,h,4,1.19679,10,4,8,10.3571,13,6,3.0,0,W
4880,105,2014,2015-04-30 19:45:00,a,2,1.0197,14,5,6,9.8148,17,4,2.0,0,L
4881,116,2014,2015-03-01 11:30:00,h,1,1.30221,22,5,15,3.92,15,10,3.0,0,L
4881,94,2014,2015-03-01 11:30:00,a,2,1.52492,5,3,2,9.5556,21,1,3.0,0,W
4882,100,2014,2015-03-01 14:00:00,h,0,1.15896,17,3,7,8.2593,14,9,3.0,0,D
4882,108,2014,2015-03-01 14:00:00,a,0,1.18531,15,3,6,5.0,16,3,3.0,0,D
4883,107,2014,2015-03-01 14:00:00,h,1,1.83577,14,3,5,9.0909,18,5,2.0,0,L
4883,102,2014,2015-03-01 14:00:00,a,2,2.12923,22,7,2,3.8649,19,8,4.0,0,W
4884,203,2014,2015-03-01 14:00:00,h,1,1.26469,17,3,10,4.7826,14,5,4.0,0,W
4884,99,2014,2015-03-01 14:00:00,a,0,0.378987,10,3,5,13.4,16,7,3.0,0,L
4885,104,2014,2015-03-01 14:00:00,h,0,0.811845,10,4,3,15.0476,16,0,4.0,0,L
4885,96,2014,2015-03-01 14:00:00,a,3,3.94782,18,6,10,6.6897,17,3,2.0,0,W
4886,106,2014,2015-03-01 17:00:00,h,0,0.61408,12,5,11,7.3103,15,5,3.0,0,L
4886,110,2014,2015-03-01 17:00:00,a,1,0.687722,8,4,2,20.6111,12,1,2.0,0,W
4887,113,2014,2015-03-01 19:45:00,h,1,0.963003,10,4,2,12.9,11,2,2.0,0,W
4887,105,2014,2015-03-01 19:45:00,a,0,0.727542,15,3,2,10.24,10,6,3.0,0,L
4888,95,2014,2015-03-02 19:45:00,h,1,0.355629,8,3,2,8.1923,11,1,,1,D
4888,98,2014,2015-03-02 19:45:00,a,1,0.63406,10,1,4,12.1818,16,5,5.0,0,D
4889,102,2014,2015-03-07 17:00:00,h,2,1.30566,17,5,7,8.6207,19,7,2.0,0,W
4889,116,2014,2015-03-07 17:00:00,a,0,0.539042,10,4,4,5.5429,13,1,1.0,1,L
4890,111,2014,2015-03-07 19:45:00,h,2,2.17254,18,4,9,12.1667,11,9,1.0,0,D
4890,94,2014,2015-03-07 19:45:00,a,2,1.55229,13,4,7,11.5,20,3,3.0,0,D
4891,203,2014,2015-03-08 11:30:00,h,0,0.0514277,3,2,6,7.4865,17,5,1.0,0,D
4891,100,2014,2015-03-08 11:30:00,a,0,0.275999,7,1,3,5.5769,15,3,2.0,0,D
4892,109,2014,2015-03-08 14:00:00,h,0,0.697014,10,2,6,8.8519,19,4,4.0,0,D
4892,95,2014,2015-03-08 14:00:00,a,0,0.723373,11,2,8,3.8571,16,8,2.0,0,D
4893,108,2014,2015-03-08 14:00:00,h,1,1.17737,6,2,8,6.7917,15,9,2.0,0,D
4893,101,2014,2015-03-08 14:00:00,a,1,0.915374,15,2,10,8.4138,15,6,2.0,0,D
4894,230,2014,2015-03-08 14:00:00,h,0,0.556685,14,4,2,7.1053,24,5,1.0,1,D
4894,107,2014,2015-03-08 14:00:00,a,0,0.222416,8,2,0,8.4231,18,4,2.0,0,D
4895,99,2014,2015-03-08 14:00:00,h,3,1.2006,12,3,1,11.6667,14,3,3.0,0,W
4895,113,2014,2015-03-08 14:00:00,a,2,1.11601,14,7,7,8.9545,16,4,2.0,0,L
4896,105,2014,2015-03-08 19:45:00,h,2,1.46206,17,7,5,10.0882,16,5,1.0,1,D
4896,106,2014,2015-03-08 19:45:00,a,2,1.48015,13,5,6,5.7308,19,5,3.0,0,D
4897,96,2014,2015-03-09 18:00:00,h,4,3.70253,16,13,4,14.3636,12,3,2.0,0,W
4897,110,2014,2015-03-09 18:00:00,a,0,0.200536,6,0,5,7.7586,10,5,3.0,0,L
4898,98,2014,2015-03-09 20:00:00,h,1,0.780512,16,4,8,4.4722,21,13,2.0,0,W
4898,104,2014,2015-03-09 20:00:00,a,0,0.0929487,2,1,1,6.8684,18,1,4.0,0,L
4899,100,2014,2015-03-14 17:00:00,h,0,0.247164,7,0,4,7.1379,10,5,3.0,0,L
4899,98,2014,2015-03-14 17:00:00,a,1,0.510054,12,3,1,6.1892,19,4,4.0,0,W
4900,116,2014,2015-03-14 19:45:00,h,1,0.976957,16,5,5,12.0,11,4,2.0,0,D
4900,108,2014,2015-03-14 19:45:00,a,1,0.670824,14,2,10,4.9231,12,5,1.0,0,D
4901,101,2014,2015-03-15 14:00:00,h,0,1.10083,19,3,10,4.6667,17,3,4.0,0,L
4901,109,2014,2015-03-15 14:00:00,a,2,1.28332,15,6,3,7.7,18,5,3.0,0,W
4902,104,2014,2015-03-15 14:00:00,h,4,2.41615,15,7,5,7.6296,15,4,2.0,0,W
4902,230,2014,2015-03-15 14:00:00,a,1,0.335275,8,3,2,8.6667,32,3,4.0,1,L
4903,107,2014,2015-03-15 14:00:00,h,0,0.74162,19,5,6,8.44,17,5,2.0,1,D
4903,99,2014,2015-03-15 14:00:00,a,0,0.270521,8,0,3,10.2632,16,3,3.0,0,D
4904,94,2014,2015-03-15 17:00:00,h,2,1.73297,12,5,2,13.8571,16,5,5.0,1,W
4904,105,2014,2015-03-15 17:00:00,a,0,0.597828,16,7,8,4.3226,10,6,5.0,0,L
4905,106,2014,2015-03-15 19:45:00,h,1,1.24118,19,4,11,5.3077,15,7,1.0,0,D
4905,203,2014,2015-03-15 19:45:00,a,1,0.306265,9,1,4,12.0968,18,2,1.0,0,D
4906,113,2014,2015-03-16 18:00:00,h,0,0.400686,9,2,1,21.25,7,5,3.0,0,L
4906,96,2014,2015-03-16 18:00:00,a,2,1.45192,16,5,5,6.0,15,6,2.0,0,W
4907,110,2014,2015-03-16 18:00:00,h,2,1.7668,19,5,4,11.1364,11,8,3.0,0,W
4907,111,2014,2015-03-16 18:00:00,a,1,0.790418,6,2,3,11.3913,15,8,4.0,0,L
4908,95,2014,2015-03-16 20:00:00,h,0,1.81154,17,9,8,6.1143,11,12,2.0,1,L
4908,102,2014,2015-03-16 20:00:00,a,2,1.13556,8,2,8,11.0385,17,3,3.0,0,W
4909,109,2014,2015-03-21 17:00:00,h,1,1.78719,14,5,8,12.2692,16,5,1.0,0,W
4909,100,2014,2015-03-21 17:00:00,a,0,1.25955,18,3,6,3.619,17,8,1.0,1,L
4910,111,2014,2015-03-21 19:45:00,h,3,2.32036,14,7,6,6.5769,15,10,1.0,0,W
4910,116,2014,2015-03-21 19:45:00,a,1,1.08885,11,1,8,8.0769,13,5,4.0,0,L
4911,108,2014,2015-03-22 11:30:00,h,3,2.08642,14,6,12,8.9615,12,10,0.0,0,W
4911,104,2014,2015-03-22 11:30:00,a,1,0.619932,11,1,7,8.4815,14,4,2.0,0,L
4912,98,2014,2015-03-22 14:00:00,h,1,1.63976,13,4,5,7.2593,11,5,1.0,0,W
4912,101,2014,2015-03-22 14:00:00,a,0,0.256135,9,1,1,7.9211,19,4,4.0,0,L
4913,96,2014,2015-03-22 19:45:00,h,2,1.72379,23,7,14,7.9,10,12,0.0,0,W
4913,94,2014,2015-03-22 19:45:00,a,0,0.140112,3,0,1,16.7368,9,1,1.0,0,L
4914,102,2014,2015-03-22 19:45:00,h,1,1.4172,10,2,5,20.6667,9,5,3.0,0,W
4914,106,2014,2015-03-22 19:45:00,a,0,0.404639,12,2,11,3.2059,17,7,6.0,0,L
4915,203,2014,2015-03-22 19:45:00,h,0,0.231981,7,1,5,6.5714,17,7,3.0,0,L
4915,95,2014,2015-03-22 19:45:00,a,1,1.02786,15,4,6,10.0,14,3,2.0,0,W
4916,99,2014,2015-03-22 19:45:00,h,2,2.05116,11,5,7,16.7059,12,8,3.0,0,D
4916,110,2014,2015-03-22 19:45:00,a,2,1.24406,13,5,12,6.2083,11,6,3.0,0,D
4917,105,2014,2015-03-22 19:45:00,h,1,1.61955,20,10,4,6.3158,17,8,4.0,0,D
4917,107,2014,2015-03-22 19:45:00,a,1,0.740525,9,3,1,17.5625,16,5,4.0,1,D
4918,230,2014,2015-03-22 19:45:00,h,0,0.738142,16,1,7,16.7273,16,8,4.0,1,L
4918,113,2014,2015-03-22 19:45:00,a,2,1.70895,15,5,11,8.8,11,5,2.0,0,W
4919,104,2014,2015-02-01 11:30:00,h,3,1.32624,10,3,3,6.7368,15,5,3.0,1,W
4919,106,2014,2015-02-01 11:30:00,a,1,1.30376,14,4,6,3.96,14,8,4.0,1,L
4920,99,2014,2015-02-01 14:00:00,h,0,0.492428,11,2,2,18.1875,13,5,2.0,0,D
4920,98,2014,2015-02-01 14:00:00,a,0,0.90458,13,2,17,4.0714,16,9,1.0,0,D
4921,203,2014,2015-02-01 14:00:00,h,2,0.973154,14,4,6,7.5152,15,2,1.0,0,W
4921,96,2014,2015-02-01 14:00:00,a,1,0.282267,10,6,5,6.1579,14,5,3.0,0,L
4922,109,2014,2015-02-01 14:00:00,h,1,0.590066,16,3,4,7.375,12,2,1.0,0,L
4922,105,2014,2015-02-01 14:00:00,a,2,1.57003,12,4,9,9.9565,14,6,0.0,0,W
4923,107,2014,2015-02-01 14:00:00,h,2,1.85613,14,6,5,6.0811,10,13,2.0,0,W
4923,116,2014,2015-02-01 14:00:00,a,1,1.84093,13,6,7,9.3636,13,4,2.0,0,L
4924,100,2014,2015-02-01 14:00:00,h,2,1.35764,14,5,4,5.2,16,10,1.0,0,W
4924,94,2014,2015-02-01 14:00:00,a,1,0.471866,10,4,3,14.2727,12,4,2.0,0,L
4925,113,2014,2015-02-01 14:00:00,h,5,3.50318,18,9,10,15.5714,12,4,1.0,0,W
4925,102,2014,2015-02-01 14:00:00,a,1,0.468908,12,1,5,4.3333,20,7,2.0,0,L
4926,111,2014,2015-02-01 19:45:00,h,3,2.0486,17,9,10,6.3824,19,1,2.0,0,W
4926,230,2014,2015-02-01 19:45:00,a,1,1.38244,13,5,5,10.5,23,6,3.0,0,L
4927,94,2014,2015-02-07 17:00:00,h,1,0.683941,17,5,15,6.3448,15,8,1.0,0,L
4927,113,2014,2015-02-07 17:00:00,a,3,1.60437,13,5,4,7.9286,16,4,3.0,0,W
4928,98,2014,2015-02-07 19:45:00,h,3,1.99657,20,8,6,8.2414,20,7,2.0,0,W
4928,111,2014,2015-02-07 19:45:00,a,1,0.324559,11,3,7,10.6071,14,6,1.0,0,L
4929,110,2014,2015-02-08 11:30:00,h,3,2.08375,18,8,11,4.8148,11,7,1.0,0,W
4929,107,2014,2015-02-08 11:30:00,a,2,1.52805,12,4,4,9.6786,19,7,1.0,0,L
4930,108,2014,2015-02-08 14:00:00,h,2,1.46461,14,5,7,9.3158,14,4,2.0,0,W
4930,203,2014,2015-02-08 14:00:00,a,0,0.625894,11,2,3,8.4242,22,3,4.0,0,L
4931,116,2014,2015-02-08 14:00:00,h,1,1.91512,17,6,5,13.0,10,5,2.0,0,L
4931,95,2014,2015-02-08 14:00:00,a,2,1.20001,11,6,7,8.2069,13,6,3.0,0,W
4932,102,2014,2015-02-08 14:00:00,h,1,1.19645,10,5,6,4.4194,29,4,4.0,0,D
4932,104,2014,2015-02-08 14:00:00,a,1,1.76756,19,4,4,7.6522,20,5,5.0,0,D
4933,105,2014,2015-02-08 14:00:00,h,3,0.886946,10,4,5,4.9063,11,1,2.0,0,W
4933,99,2014,2015-02-08 14:00:00,a,1,0.33825,11,3,3,11.0968,14,7,4.0,0,L
4934,106,2014,2015-02-08 19:45:00,h,3,0.855097,17,5,7,4.9333,19,8,2.0,0,W
4934,100,2014,2015-02-08 19:45:00,a,0,1.03268,8,1,4,9.2,16,3,3.0,0,L
4935,96,2014,2015-02-09 19:45:00,h,0,0.719656,7,2,4,5.4872,27,4,4.0,1,L
4935,101,2014,2015-02-09 19:45:00,a,1,1.56121,9,5,10,9.3214,12,1,5.0,0,W
4936,230,2014,2015-02-11 17:00:00,h,0,0.742016,10,2,2,4.4286,29,3,3.0,1,L
4936,109,2014,2015-02-11 17:00:00,a,1,1.72203,14,3,5,3.6222,21,5,3.0,0,W
4937,104,2014,2015-02-14 17:00:00,h,1,0.74769,15,6,6,9.4483,17,8,3.0,0,L
4937,110,2014,2015-02-14 17:00:00,a,3,1.77883,15,10,3,5.225,21,5,2.0,0,W
4938,100,2014,2015-02-14 19:45:00,h,3,0.911378,7,4,4,10.9667,18,1,3.0,0,W
4938,105,2014,2015-02-14 19:45:00,a,1,0.362823,8,3,0,5.4571,18,7,2.0,0,L
4939,111,2014,2015-02-15 11:30:00,h,1,0.905576,7,2,3,13.4583,23,2,3.0,1,D
4939,108,2014,2015-02-15 11:30:00,a,1,1.07186,16,3,4,7.1875,17,3,2.0,0,D
4940,113,2014,2015-02-15 14:00:00,h,1,1.42384,17,7,7,12.5,19,4,3.0,0,D
4940,116,2014,2015-02-15 14:00:00,a,1,0.348185,11,3,2,11.8333,15,5,3.0,0,D
4941,101,2014,2015-02-15 14:00:00,h,5,1.44395,11,6,2,3.6389,26,4,2.0,0,W
4941,94,2014,2015-02-15 14:00:00,a,2,1.07214,12,6,6,4.575,30,5,4.0,0,L
4942,107,2014,2015-02-15 14:00:00,h,1,0.73064,9,2,4,21.8125,9,6,4.0,1,L
4942,106,2014,2015-02-15 14:00:00,a,4,1.96151,18,7,7,5.8333,13,9,2.0,0,W
4943,95,2014,2015-02-15 14:00:00,h,0,1.41197,19,4,16,5.64,7,10,0.0,0,D
4943,230,2014,2015-02-15 14:00:00,a,0,0.105265,5,0,1,26.3077,14,5,4.0,0,D
4944,99,2014,2015-02-15 14:00:00,h,0,0.669025,12,6,5,8.9643,15,3,2.0,0,L
4944,96,2014,2015-02-15 14:00:00,a,1,1.95381,12,2,2,5.0833,20,2,5.0,0,W
4945,109,2014,2015-02-15 17:00:00,h,2,0.745644,8,4,3,16.5455,17,2,3.0,0,W
4945,102,2014,2015-02-15 17:00:00,a,1,0.839752,13,3,5,5.3462,14,11,3.0,0,L
4946,203,2014,2015-02-15 19:45:00,h,2,1.06157,12,6,6,17.2778,11,4,2.0,0,D
4946,98,2014,2015-02-15 19:45:00,a,2,2.24449,15,4,7,5.7778,18,3,2.0,0,D
4947,98,2014,2015-02-20 19:45:00,h,2,2.43733,13,6,17,7.8095,13,6,5.0,0,W
4947,107,2014,2015-02-20 19:45:00,a,1,0.856483,11,3,3,11.1786,15,5,3.0,0,L
4948,111,2014,2015-02-22 14:00:00,h,2,1.25473,14,2,7,6.2414,13,7,1.0,0,W
4948,203,2014,2015-02-22 14:00:00,a,0,0.494932,10,2,9,7.9412,26,4,5.0,0,L
4949,108,2014,2015-02-22 14:00:00,h,3,2.17179,15,5,9,8.4118,11,9,0.0,0,W
4949,109,2014,2015-02-22 14:00:00,a,0,0.286685,10,3,3,12.913,14,3,2.0,0,L
4950,96,2014,2015-02-22 14:00:00,h,2,1.17258,16,8,7,4.2128,19,6,3.0,0,W
4950,100,2014,2015-02-22 14:00:00,a,1,0.991252,9,6,4,7.7368,19,2,3.0,1,L
4951,94,2014,2015-02-22 14:00:00,h,1,0.676633,8,2,4,16.8125,11,6,2.0,0,D
4951,95,2014,2015-02-22 14:00:00,a,1,0.714031,16,7,6,3.68,8,8,3.0,0,D
4952,110,2014,2015-02-22 19:45:00,h,1,1.93718,23,4,13,5.6389,19,8,1.0,0,D
4952,113,2014,2015-02-22 19:45:00,a,1,1.41838,11,5,1,18.1429,12,1,4.0,0,D
4953,105,2014,2015-02-23 18:00:00,h,2,1.09645,14,3,6,10.3333,20,7,3.0,1,W
4953,104,2014,2015-02-23 18:00:00,a,0,0.298579,10,1,3,12.0476,15,3,2.0,0,L
4954,116,2014,2015-02-23 20:00:00,h,1,1.35194,13,5,5,9.0882,18,8,2.0,0,L
4954,106,2014,2015-02-23 20:00:00,a,2,2.42218,19,9,9,3.6739,21,7,2.0,0,W
4955,102,2014,2015-02-24 17:30:00,h,1,1.52247,9,3,1,6.8462,18,3,4.0,0,D
4955,101,2014,2015-02-24 17:30:00,a,1,2.43586,17,4,4,3.8387,19,8,1.0,0,D
4956,109,2014,2015-02-28 19:45:00,h,0,0.512856,11,3,4,9.2647,16,6,1.0,0,D
4956,111,2014,2015-02-28 19:45:00,a,0,0.961368,11,2,2,7.0385,14,4,3.0,0,D
4957,96,2014,2015-01-05 19:45:00,h,3,2.03096,21,8,6,7.0625,20,12,2.0,0,W
4957,102,2014,2015-01-05 19:45:00,a,0,0.0518842,2,1,5,11.8636,9,1,2.0,0,L
4958,99,2014,2015-01-06 11:30:00,h,0,0.860799,8,2,11,14.0,12,5,1.0,0,L
4958,95,2014,2015-01-06 11:30:00,a,1,0.896613,13,7,8,5.7692,16,4,5.0,0,W
4959,111,2014,2015-01-06 14:00:00,h,1,0.880654,12,4,4,4.4242,19,9,3.0,0,L
4959,104,2014,2015-01-06 14:00:00,a,2,0.626451,8,2,4,12.1304,17,1,3.0,0,W
4960,100,2014,2015-01-06 14:00:00,h,5,3.19476,16,7,5,8.7241,16,7,3.0,0,W
4960,116,2014,2015-01-06 14:00:00,a,0,0.984483,11,2,2,16.64,17,1,3.0,1,L
4961,230,2014,2015-01-06 14:00:00,h,1,1.01072,6,2,5,16.0,20,3,6.0,0,W
4961,110,2014,2015-01-06 14:00:00,a,0,2.82483,17,7,14,5.8636,15,2,1.0,2,L
4962,108,2014,2015-01-06 14:00:00,h,0,1.39734,19,5,10,6.64,17,11,0.0,1,D
4962,94,2014,2015-01-06 14:00:00,a,0,0.943501,10,5,2,9.8846,20,1,3.0,1,D
4963,101,2014,2015-01-06 14:00:00,h,2,2.62876,17,7,12,8.5714,13,12,4.0,0,D
4963,107,2014,2015-01-06 14:00:00,a,2,0.952379,7,6,2,9.4091,14,2,4.0,0,D
4964,109,2014,2015-01-06 14:00:00,h,0,0.790719,18,6,4,7.2368,18,9,2.0,0,D
4964,113,2014,2015-01-06 14:00:00,a,0,0.240292,8,3,1,11.1053,17,0,3.0,0,D
4965,203,2014,2015-01-06 17:00:00,h,1,0.47022,10,3,3,14.6522,7,2,2.0,0,L
4965,105,2014,2015-01-06 17:00:00,a,4,1.78119,16,5,7,8.5455,14,6,2.0,0,W
4966,98,2014,2015-01-06 20:00:00,h,1,1.64258,11,5,11,5.439,10,11,2.0,0,D
4966,106,2014,2015-01-06 20:00:00,a,1,1.06956,13,2,4,7.9394,12,3,5.0,1,D
4967,104,2014,2015-01-10 17:00:00,h,1,1.27135,18,2,11,6.7273,13,10,3.0,0,D
4967,99,2014,2015-01-10 17:00:00,a,1,0.72912,6,3,2,10.625,22,4,2.0,0,D
4968,113,2014,2015-01-10 19:45:00,h,1,2.8576,27,5,11,5.1786,15,9,1.0,0,D
4968,111,2014,2015-01-10 19:45:00,a,1,1.03898,8,1,0,12.9091,15,0,3.0,1,D
4969,106,2014,2015-01-11 11:30:00,h,3,2.42963,16,7,6,6.3824,18,5,1.0,0,W
4969,101,2014,2015-01-11 11:30:00,a,1,1.6443,13,6,2,13.069,13,5,2.0,0,L
4970,107,2014,2015-01-11 14:00:00,h,1,0.940645,16,5,6,6.1786,13,9,3.0,1,D
4970,109,2014,2015-01-11 14:00:00,a,1,1.03428,11,4,2,4.64,20,7,0.0,0,D
4971,116,2014,2015-01-11 14:00:00,h,2,1.87858,9,6,7,12.28,20,4,1.0,0,W
4971,203,2014,2015-01-11 14:00:00,a,1,1.80994,16,5,5,5.5429,17,11,3.0,0,L
4972,110,2014,2015-01-11 14:00:00,h,4,2.813,22,8,9,8.1111,10,7,4.0,0,W
4972,100,2014,2015-01-11 14:00:00,a,3,1.64206,7,5,4,10.1818,12,3,2.0,0,L
4973,94,2014,2015-01-11 14:00:00,h,3,2.47024,11,6,7,13.7727,13,2,1.0,0,W
4973,230,2014,2015-01-11 14:00:00,a,1,0.466083,9,2,11,12.625,12,4,0.0,0,L
4974,95,2014,2015-01-11 14:00:00,h,2,0.633109,11,4,1,8.0417,14,3,4.0,0,D
4974,96,2014,2015-01-11 14:00:00,a,2,1.47703,13,7,2,11.1,13,5,4.0,0,D
4975,102,2014,2015-01-11 14:00:00,h,1,0.989643,17,6,10,8.3871,19,8,1.0,0,W
4975,108,2014,2015-01-11 14:00:00,a,0,0.326387,7,2,3,10.0909,15,2,2.0,0,L
4976,105,2014,2015-01-11 19:45:00,h,1,1.10384,10,2,5,7.9444,14,9,4.0,0,L
4976,98,2014,2015-01-11 19:45:00,a,3,0.846872,8,5,5,8.84,12,2,2.0,0,W
4977,108,2014,2015-01-17 17:00:00,h,0,0.752011,19,5,9,5.6875,12,10,1.0,0,D
4977,106,2014,2015-01-17 17:00:00,a,0,0.956836,8,1,3,7.7143,15,3,2.0,0,D
4978,100,2014,2015-01-17 19:45:00,h,1,1.01386,6,3,2,16.5,15,1,2.0,0,D
4978,95,2014,2015-01-17 19:45:00,a,1,0.908051,12,3,4,5.625,18,3,3.0,0,D
4979,96,2014,2015-01-18 11:30:00,h,0,1.0302,21,3,3,6.0741,10,5,3.0,0,L
4979,105,2014,2015-01-18 11:30:00,a,1,0.991664,9,5,3,11.2414,15,2,3.0,0,W
4980,111,2014,2015-01-18 14:00:00,h,0,0.657125,15,4,6,6.75,10,11,2.0,0,L
4980,107,2014,2015-01-18 14:00:00,a,1,0.927306,15,5,8,13.0,17,4,5.0,0,W
4981,101,2014,2015-01-18 14:00:00,h,3,3.14029,12,7,8,5.8462,16,4,1.0,0,D
4981,104,2014,2015-01-18 14:00:00,a,3,2.78657,15,10,7,4.8095,22,5,4.0,0,D
4982,109,2014,2015-01-18 14:00:00,h,1,1.53326,17,7,5,6.375,17,4,2.0,0,L
4982,110,2014,2015-01-18 14:00:00,a,2,1.94521,21,6,14,6.9524,13,10,1.0,0,W
4983,203,2014,2015-01-18 14:00:00,h,2,2.67702,13,4,7,5.8824,22,1,5.0,0,L
4983,113,2014,2015-01-18 14:00:00,a,3,1.53741,8,4,8,8.5652,17,1,5.0,0,W
4984,230,2014,2015-01-18 14:00:00,h,0,0.933796,8,1,11,21.2857,15,3,2.0,0,L
4984,102,2014,2015-01-18 14:00:00,a,2,2.59816,14,5,6,9.1818,12,2,1.0,0,W
4985,99,2014,2015-01-18 14:00:00,h,2,0.902278,12,3,7,8.8333,18,5,1.0,0,D
4985,116,2014,2015-01-18 14:00:00,a,2,1.08384,12,6,2,7.3846,18,7,4.0,0,D
4986,98,2014,2015-01-18 19:45:00,h,4,1.46036,18,8,13,10.3913,11,6,0.0,0,W
4986,94,2014,2015-01-18 19:45:00,a,0,0.109495,5,1,1,34.1667,9,0,2.0,0,L
4987,116,2014,2015-01-24 17:00:00,h,2,1.67837,10,4,4,14.8333,21,4,4.0,0,W
4987,104,2014,2015-01-24 17:00:00,a,1,0.564835,13,3,11,5.2368,13,6,2.0,1,L
4988,96,2014,2015-01-24 19:45:00,h,3,2.62355,18,6,10,6.6842,19,5,4.0,0,W
4988,111,2014,2015-01-24 19:45:00,a,1,0.104831,2,2,1,10.9583,17,1,3.0,1,L
4989,102,2014,2015-01-25 14:00:00,h,1,1.16405,14,6,5,4.2286,20,11,3.0,0,D
4989,100,2014,2015-01-25 14:00:00,a,1,0.985018,16,6,8,7.0,17,8,3.0,1,D
4990,94,2014,2015-01-25 14:00:00,h,1,2.22323,17,6,8,13.6818,10,0,2.0,0,W
4990,107,2014,2015-01-25 14:00:00,a,0,0.717053,16,3,6,18.5,14,3,2.0,0,L
4991,230,2014,2015-01-25 14:00:00,h,1,1.0013,18,2,12,4.6923,26,5,4.0,0,L
4991,203,2014,2015-01-25 14:00:00,a,2,0.764594,10,5,6,5.9286,19,3,3.0,0,W
4992,98,2014,2015-01-25 14:00:00,h,2,2.33621,29,8,8,5.5185,19,9,2.0,0,W
4992,109,2014,2015-01-25 14:00:00,a,0,0.633158,8,1,6,11.88,14,1,4.0,0,L
4993,106,2014,2015-01-25 14:00:00,h,0,0.47051,14,2,6,4.5429,16,8,2.0,0,L
4993,113,2014,2015-01-25 14:00:00,a,1,1.07197,9,2,7,19.625,18,5,2.0,0,W
4994,110,2014,2015-01-25 19:45:00,h,1,1.12394,17,3,6,9.1786,19,6,2.0,0,D
4994,95,2014,2015-01-25 19:45:00,a,1,1.25054,15,6,3,6.6538,17,4,2.0,0,D
4995,108,2014,2015-01-26 18:00:00,h,1,1.78285,17,4,15,4.7308,14,6,2.0,0,L
4995,99,2014,2015-01-26 18:00:00,a,2,0.71193,10,3,0,16.8333,17,4,2.0,1,W
4996,105,2014,2015-01-26 20:00:00,h,2,2.93897,16,5,9,10.08,14,6,3.0,0,W
4996,101,2014,2015-01-26 20:00:00,a,1,0.574542,12,5,5,10.6957,17,7,4.0,0,L
4997,101,2014,2015-01-31 17:00:00,h,1,2.29008,14,4,5,5.4419,19,8,1.0,1,D
4997,110,2014,2015-01-31 17:00:00,a,1,0.766738,9,5,5,5.3158,17,3,1.0,0,D
4998,95,2014,2015-01-31 19:45:00,h,1,0.709503,19,3,14,10.6957,18,7,3.0,1,D
4998,108,2014,2015-01-31 19:45:00,a,1,1.07254,7,1,3,10.8333,10,3,2.0,1,D
4999,102,2014,2014-12-01 20:00:00,h,1,0.858518,14,3,3,7.8214,18,10,3.0,0,D
4999,105,2014,2014-12-01 20:00:00,a,1,0.902433,15,3,4,6.0,20,6,2.0,1,D
5000,110,2014,2014-12-05 19:45:00,h,0,0.300124,9,1,2,7.2813,11,4,2.0,0,D
5000,98,2014,2014-12-05 19:45:00,a,0,0.380812,10,3,3,8.8636,17,5,3.0,0,D
5001,95,2014,2014-12-06 17:00:00,h,2,2.1508,21,5,11,3.5185,17,11,2.0,1,D
5001,104,2014,2014-12-06 17:00:00,a,2,0.684934,6,3,5,18.95,15,1,2.0,1,D
5002,113,2014,2014-12-06 19:45:00,h,2,0.996123,21,6,7,16.4545,10,6,1.0,0,D
5002,100,2014,2014-12-06 19:45:00,a,2,0.265528,7,3,1,19.7647,16,1,3.0,0,D
5003,105,2014,2014-12-07 11:30:00,h,2,1.36387,20,10,9,6.2609,14,9,2.0,0,D
5003,108,2014,2014-12-07 11:30:00,a,2,1.95768,10,4,3,14.5789,15,2,2.0,0,D
5004,230,2014,2014-12-07 14:00:00,h,1,1.3355,8,1,5,7.8667,16,1,4.0,0,L
5004,96,2014,2014-12-07 14:00:00,a,2,1.77716,15,5,4,5.4857,26,3,4.0,0,W
5005,101,2014,2014-12-07 14:00:00,h,1,0.900312,13,4,8,9.16,16,12,3.0,0,W
5005,111,2014,2014-12-07 14:00:00,a,0,1.74981,15,6,5,9.7895,13,10,2.0,0,L
5006,107,2014,2014-12-07 14:00:00,h,3,3.60693,19,6,9,5.0,23,4,3.0,0,W
5006,203,2014,2014-12-07 14:00:00,a,2,0.43169,8,3,6,7.0938,27,3,5.0,0,L
5007,106,2014,2014-12-07 19:45:00,h,1,1.36914,15,2,11,3.7742,11,9,2.0,0,L
5007,99,2014,2014-12-07 19:45:00,a,2,1.49489,16,6,3,8.7857,8,4,1.0,0,W
5008,116,2014,2014-12-08 18:00:00,h,0,0.579955,10,1,5,5.2,20,6,6.0,0,L
5008,109,2014,2014-12-08 18:00:00,a,2,0.980047,10,5,8,7.2941,26,3,3.0,0,W
5009,94,2014,2014-12-08 20:00:00,h,1,1.57373,15,6,5,11.8261,16,10,2.0,1,L
5009,102,2014,2014-12-08 20:00:00,a,3,2.97687,13,7,6,6.2917,17,4,3.0,0,W
5010,100,2014,2014-12-13 17:00:00,h,2,1.84591,13,4,10,9.8214,17,5,1.0,0,W
5010,104,2014,2014-12-13 17:00:00,a,1,0.810735,14,7,7,12.7059,8,4,3.0,2,L
5011,96,2014,2014-12-13 19:45:00,h,3,2.32549,23,9,18,6.7297,14,10,0.0,0,W
